record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,1.48,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
2,Load_Recovery_Image,PASS,PASS,,PASS,11.18,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
3,Load_LFS_EXT_Asset,PASS,PASS,,PASS,89.34,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
4,Flash_STLink,PASS,PASS,,PASS,34.21,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
5,FW_Version,2023.15.101,2023.15.101,,2023.15.101,4.072935,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
6,Hw_Version,Solar,Solar,,Solar,3.064002,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
7,lte_modem_status,PASS,PASS,,PASS,12.061586,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
8,temp_by_mcu_sensor_Vbatt,15,35,C,28.000,3.084339,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
9,Power_Rail_Enable,PASS,PASS,,PASS,4.068298,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
10,Voltage_PP4V2_SYS,3.55,3.85,V,3.681270,0.246676,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
11,Voltage_PP1V8_LDO,1.782,1.818,V,1.809110,0.245411,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
12,Voltage_PP5V0,4.85,5.15,V,5.009130,0.254814,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
13,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.049298,0.244016,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0,10.783,11.995,V,11.789884,0.244637,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
15,nor_flash,PASS,PASS,,PASS,6.068633,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
16,lock_status,PASS,PASS,,PASS,5.059130,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
17,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.323654,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
18,unlock_status,PASS,PASS,,PASS,5.072299,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
19,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.326575,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
20,triangle_nfc,PASS,PASS,,PASS,4.077014,PASS,PASS,0,FK2316MMBP2AA0014,2023-04-25 11:26:53,2023-04-25 11:34:02,G00,monolith_main_bft,10023100
