record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.017009,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.23,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.76,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,86.27,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,32.77,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.103,2023.15.103,,2023.15.103,4.075321,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.061738,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.084443,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,15,35,C,27.000,3.093803,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.071242,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.55,3.85,V,3.678520,0.248776,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.782,1.818,V,1.813420,0.258183,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,4.994360,0.258527,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,11.984995,0.248486,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,10.783,11.995,V,11.701943,0.240547,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.073028,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.058509,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.321387,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.089762,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.311834,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.083603,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.096909,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,3.669199,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
24,flip_dot,PASS,PASS,,PASS,3.638801,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
25,se,PASS,PASS,,PASS,8.062081,PASS,PASS,0,FK2316MMBP2AA0050,2023-04-27 08:34:42,2023-04-27 08:41:44,STT234MM01,monolith_main_bft,10023100
