record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Unlock_MCU_Write_Protect,PASS,PASS,,Fail,0.21,FAIL,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
2,Load_Recovery_Image,PASS,PASS,,Fail,0.09,FAIL,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
3,Load_LFS_EXT_Asset,PASS,PASS,,Fail,0.09,FAIL,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
4,Flash_STLink,PASS,PASS,,PASS,38.17,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
5,FW_Version,2023.15.101,2023.15.101,,2023.15.101,4.089746,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
6,Hw_Version,Solar,Solar,,Solar,3.058473,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
7,lte_modem_status,PASS,PASS,,PASS,12.055531,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
8,temp_by_mcu_sensor_Vbatt,15,35,C,29.000,3.076575,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
9,Power_Rail_Enable,PASS,PASS,,PASS,4.057617,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
10,Voltage_PP4V2_SYS,3.55,3.85,V,3.681110,0.254879,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
11,Voltage_PP1V8_LDO,1.782,1.818,V,1.806750,0.245354,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
12,Voltage_PP5V0,4.85,5.15,V,4.991730,0.244897,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
13,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.088861,0.245162,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0,10.783,11.995,V,11.835006,0.243394,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
15,nor_flash,PASS,PASS,,PASS,6.057475,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
16,lock_status,PASS,PASS,,PASS,5.063802,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
17,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.324149,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
18,unlock_status,PASS,PASS,,PASS,5.066125,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
19,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.326190,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
20,triangle_nfc,PASS,PASS,,PASS,4.071627,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
21,ui_nfc,PASS,PASS,,PASS,4.078065,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
22,speaker,PASS,PASS,,PASS,3.636943,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
23,flip_dot,PASS,PASS,,PASS,3.565990,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
24,se,PASS,PASS,,PASS,8.091124,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
25,Can_Data,PASS,PASS,,PASS,7.297322,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
26,TST_SOLAR_L,PASS,PASS,,PASS,5.075011,PASS,FAIL,0,FK2316MMBP2AA0006,2023-04-24 18:53:20,2023-04-24 18:58:52,,monolith_main_bft,10023100
