record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.017042,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,11.34,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,18.99,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.95,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.081134,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.071196,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.070679,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,26.000,3.086319,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.079770,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.674210,0.248829,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.806530,0.246010,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,5.006660,0.247175,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.047195,0.247131,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.789884,0.246440,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.063313,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.067117,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.324621,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.088219,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.334547,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.075182,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.059129,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,2.401131,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
24,speaker_timeout,PASS,PASS,,PASS,6.966268,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
25,flip_dot,PASS,PASS,,PASS,1.273484,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
26,flip_dot_timeout,PASS,PASS,,PASS,5.140564,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
27,se,PASS,PASS,,PASS,8.053667,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
28,Can_Data_Send,PASS,PASS,,PASS,2.875385,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
29,Can_Data_Recv,PASS,PASS,,PASS,11.957022,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
30,TST_SOLAR_L,PASS,PASS,,PASS,5.080262,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
31,SOLAR_L_Voltage,7,8,V,7.25,0.000000,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
32,SOLAR_L_Current,20,85000,uA,48488.00,0.007996,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
33,TST_SOLAR_R,PASS,PASS,,PASS,5.075480,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
34,SOLAR_R_Voltage,7,8,V,7.24,0.000000,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
35,SOLAR_R_Current,20,85000,uA,48400.00,0.007983,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
36,rp_charge,PASS,PASS,,PASS,5.07,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
37,temp_by_mcu_sensor_Vbatt_and_RP12V,10,40,C,26.000,5.062525,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
38,sim_read,PASS,PASS,,PASS,10.104484,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
39,IMEI,1.00E+14,1.00E+15,,869965065815056,0.015983,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
40,ICCID,1.00E+19,1.00E+20,,89430301722230455063,0.012988,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
41,SET_Sleep_mode,PASS,PASS,,PASS,15.063084,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
42,Sleep_Mode_Current,0,2,mA,0.005000,20.001133,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
43,Voltage_PP4V2_SYS,3.6,3.8,V,3.700000,0.235715,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
44,Flash_STLink,PASS,PASS,,PASS,13.08,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
45,Lock_MCU_Write_Protect,PASS,PASS,,PASS,1.46,PASS,PASS,0,FK2316MMBP2AA0233,2023-05-04 11:57:13,2023-05-04 12:01:51,STT234MM01,monolith_main_bft,10023100
