record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,1.50,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
2,Load_Recovery_Image,PASS,PASS,,PASS,11.51,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
3,Load_LFS_EXT_Asset,PASS,PASS,,PASS,90.79,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
4,Flash_STLink,PASS,PASS,,PASS,35.33,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
5,FW_Version,2023.15.101,2023.15.101,,2023.15.101,4.077209,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
6,Hw_Version,Solar,Solar,,Solar,3.052600,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
7,lte_modem_status,PASS,PASS,,PASS,12.090863,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
8,temp_by_mcu_sensor_Vbatt,15,35,C,29.000,3.091094,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
9,Power_Rail_Enable,PASS,PASS,,PASS,4.060375,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
10,Voltage_PP4V2_SYS,3.55,3.85,V,3.677990,0.246324,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
11,Voltage_PP1V8_LDO,1.782,1.818,V,1.808730,0.245422,PASS,PASS,0,FK2316MMBP2AA0004,2023-04-25 11:52:36,2023-04-25 11:59:53,G00,monolith_main_bft,10023100
