record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016021,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.23,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,10.71,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,17.99,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.73,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.069143,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.057283,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.076015,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,29.000,3.084587,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.073816,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.675160,0.258084,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.810360,0.256462,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,5.009540,0.247997,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.018749,0.246425,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.757081,0.248348,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.067868,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.067842,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.323791,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.071598,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.328894,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.085227,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.098108,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,2.528365,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
24,speaker_timeout,PASS,PASS,,PASS,6.861126,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
25,flip_dot,PASS,PASS,,PASS,1.417419,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
26,flip_dot_timeout,PASS,PASS,,PASS,5.000053,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
27,se,PASS,PASS,,PASS,8.056615,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
28,Can_Data_Send,PASS,PASS,,PASS,2.880288,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
29,Can_Data_Recv,PASS,PASS,,PASS,12.039592,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
30,TST_SOLAR_L,PASS,PASS,,PASS,5.084469,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
31,SOLAR_L_Voltage,7,8,V,7.27,0.000000,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
32,SOLAR_L_Current,20,85000,uA,44770.00,0.008999,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
33,TST_SOLAR_R,PASS,PASS,,PASS,5.089598,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
34,SOLAR_R_Voltage,7,8,V,7.26,0.000000,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
35,SOLAR_R_Current,20,85000,uA,44836.00,0.011992,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
36,rp_charge,PASS,PASS,,PASS,5.08,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
37,temp_by_mcu_sensor_Vbatt_and_RP12V,10,40,C,30.000,5.093852,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
38,sim_read,PASS,PASS,,PASS,10.070883,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
39,IMEI,1.00E+14,1.00E+15,,869965065810602,0.015990,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
40,ICCID,1.00E+19,1.00E+20,,89430301722230455816,0.012992,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
41,SET_Sleep_mode,PASS,PASS,,PASS,15.083053,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
42,Sleep_Mode_Current,0,2,mA,0.005000,20.023294,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
43,Voltage_PP4V2_SYS,3.6,3.8,V,3.699430,0.235570,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
44,Flash_STLink,PASS,PASS,,PASS,12.86,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
45,Lock_MCU_Write_Protect,PASS,PASS,,PASS,1.44,PASS,PASS,0,FK2316MMBP2AA0282,2023-05-05 10:49:02,2023-05-05 10:53:35,STT234MM01,monolith_main_bft,10023100
