record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016019,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,11.97,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,95.01,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,33.03,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.103,2023.15.103,,2023.15.103,4.088861,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.075182,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.086116,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,15,35,C,28.000,3.102166,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.077504,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.55,3.85,V,3.676360,0.248482,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.782,1.818,V,1.806680,0.239200,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,4.989000,0.247478,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,12.055508,0.255877,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,10.783,11.995,V,11.793790,0.248403,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.087288,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.077876,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.313285,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.081982,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.320971,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.086093,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.057482,PASS,PASS,0,FK2316MMBP2AA0087,2023-04-26 18:23:57,2023-04-26 18:31:11,STT234MM01,monolith_main_bft,10023100
