record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,MES_101_Command_Send,PASS,PASS,,PASS,0.016985,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
2,Unlock_MCU_Write_Protect,PASS,PASS,,PASS,0.24,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
3,Load_Recovery_Image,PASS,PASS,,PASS,11.01,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
4,Load_LFS_EXT_Asset,PASS,PASS,,PASS,18.51,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
5,Flash_STLink,PASS,PASS,,PASS,8.72,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
6,FW_Version,2023.15.105,2023.15.105,,2023.15.105,4.066413,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
7,Hw_Version,Solar,Solar,,Solar,3.067100,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
8,lte_modem_status,PASS,PASS,,PASS,12.077201,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
9,temp_by_mcu_sensor_Vbatt,10,40,C,26.000,3.091599,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
10,Power_Rail_Enable,PASS,PASS,,PASS,4.067922,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
11,Voltage_PP4V2_SYS,3.6,3.8,V,3.676070,0.247315,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
12,Voltage_PP1V8_LDO,1.76,1.85,V,1.810540,0.247887,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
13,Voltage_PP5V0,4.85,5.15,V,5.011690,0.256940,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
14,Voltage_DUT_PP12V0_BOOST,11.493,12.395,V,11.990104,0.247740,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
15,Voltage_DUT_PP12V0,11.3,12.3,V,11.722776,0.248406,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
16,nor_flash,PASS,PASS,,PASS,6.073103,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
17,lock_status,PASS,PASS,,PASS,5.075640,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
18,TEST_Clowlock_Lock,PASS,PASS,,PASS,0.331823,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
19,unlock_status,PASS,PASS,,PASS,5.069271,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
20,TEST_Clowlock_Unlock,PASS,PASS,,PASS,0.331415,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
21,triangle_nfc,PASS,PASS,,PASS,4.084146,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
22,ui_nfc,PASS,PASS,,PASS,4.096035,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
23,speaker,PASS,PASS,,PASS,2.626766,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
24,speaker_timeout,PASS,PASS,,PASS,7.014873,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
25,flip_dot,PASS,PASS,,PASS,1.119509,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
26,flip_dot_timeout,PASS,PASS,,PASS,5.306690,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
27,se,PASS,PASS,,PASS,8.068913,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
28,Can_Data_Send,PASS,PASS,,PASS,2.881494,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
29,Can_Data_Recv,PASS,PASS,,PASS,12.024800,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
30,TST_SOLAR_L,PASS,PASS,,PASS,5.068595,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
31,SOLAR_L_Voltage,7,8,V,7.27,0.000000,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
32,SOLAR_L_Current,20,85000,uA,46398.00,0.006992,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
33,TST_SOLAR_R,PASS,PASS,,PASS,5.088490,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
34,SOLAR_R_Voltage,7,8,V,7.27,0.000000,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
35,SOLAR_R_Current,20,85000,uA,46750.00,0.015990,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
36,rp_charge,PASS,PASS,,PASS,5.08,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
37,temp_by_mcu_sensor_Vbatt_and_RP12V,10,40,C,27.000,5.096623,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
38,sim_read,PASS,PASS,,PASS,10.095529,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
39,IMEI,1.00E+14,1.00E+15,,869965065817615,0.014979,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
40,ICCID,1.00E+19,1.00E+20,,89430301722235533088,0.012975,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
41,SET_Sleep_mode,PASS,PASS,,PASS,15.081908,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
42,Sleep_Mode_Current,0,2,mA,0.005000,19.935922,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
43,Voltage_PP4V2_SYS,3.6,3.8,V,3.700400,0.235658,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
44,Flash_STLink,PASS,PASS,,PASS,12.78,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
45,Lock_MCU_Write_Protect,PASS,PASS,,PASS,1.43,PASS,PASS,0,FK2316MMBP2AA0165,2023-05-04 09:00:45,2023-05-04 09:05:20,STT234MM01,monolith_main_bft,10023100
