record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.895486,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
2,HW_Version1,Solar,Solar,,Solar,0.922460,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
3,TST_Battery2,PASS,PASS,,PASS,1.122362,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
4,TST_Battery2_C,0,200000,uA,091966.0,0.000000,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
5,Status_1,1,1,,1,1.093439,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
6,temp_by_mcu_sensor_Vbatt_and_RP12V,10,35,C,26.000,1.108402,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
7,LTE_19199 Power,-30,9,dBm,-20.943298,3.060923,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
8,LTE_19199 Frequency,1.9095,1.9105,GHz,1.910000,3.031073,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
9,LTE_23010 Power,-31,16,dBm,-24.327637,3.030779,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
10,LTE_23010 Frequency,0.6985,0.6995,GHz,0.699100,3.026576,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
11,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.093374,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
12,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.091375,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
13,NFC_Detect_Measurement,PASS,PASS,,PASS,1.099405,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
14,Set modem on,PASS,PASS,,PASS,1.105356,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
15,Check network connected,PASS,PASS,,PASS,1.093361,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
16,IMEI,1E+14,1E+15,,869965065811402,0.891559,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
17,ICCID,1E+19,1E+20,,89430301722235534466,0.894498,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
18,BQ_charger_ON1,PASS,PASS,,PASS,1.080382,PASS,PASS,0,22,2023-04-28 17:28:42,2023-04-28 17:31:40,,monolith_cassette_ft,10023023
