record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,opmode_force_dev_mode,PASS,PASS,,PASS,1.201263,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
2,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.876499,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
3,HW_Version1,Solar,Solar,,Solar,2.143782,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
4,TST_Battery2,PASS,PASS,,PASS,1.106358,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
5,TST_Battery2_C,0,200000,uA,091380.0,0.000000,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
6,Status_1,1,1,,1,1.068381,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
7,temp_by_mcu_sensor_Vbatt_and_RP12V,10,35,C,26.000,1.107366,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
8,LTE_19199 Power,-30,9,dBm,-18.013718,3.066033,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
9,LTE_19199 Frequency,1.9095,1.9105,GHz,1.910000,3.055754,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
10,LTE_23010 Power,-31,16,dBm,-19.305206,3.058300,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
11,LTE_23010 Frequency,0.6985,0.6995,GHz,0.699100,3.057268,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
12,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.081381,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
13,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.991881,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
14,NFC_Detect_Measurement,PASS,PASS,,PASS,1.080388,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
15,Set modem on,PASS,PASS,,PASS,1.077370,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
16,Check network connected,PASS,PASS,,PASS,1.074392,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
17,IMEI,1.00E+14,1.00E+15,,869965065811402,0.884490,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
18,ICCID,1.00E+19,1.00E+20,,89430301722235534466,0.881482,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
19,opmode_clear_forced_state,PASS,PASS,,PASS,1.082369,PASS,PASS,0,111111212,2023-04-28 17:54:09,2023-04-28 17:57:11,,monolith_cassette_ft,10023023
