record_index,test_name,lower_limit,upper_limit,units,test_value,test_time,pass_fail_status,overall_test_result,exit_status,sn,start_time,end_time,work_order,test_station_name,test_station_id
1,opmode_force_dev_mode,PASS,PASS,,PASS,1.773306,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
2,FW_Version,2023.15.103,2023.15.103,,2023.15.103,0.890509,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
3,HW_Version,Solar,Solar,,Solar,0.928477,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
4,TST_Battery2_C,0,200000,uA,091893.0,0.000000,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
5,charge_status,1,1,,1,1.098439,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
6,temp_by_mcu_sensor_Vbatt_and_RP12V,10,35,C,23.000,1.137348,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
7,Speaker_Result,PASS,PASS,,PASS,0.000987,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
8,LTE_19199 Power,-30,9,dBm,-28.228794,3.088428,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
9,LTE_19199 Frequency,1.9095,1.9105,GHz,1.910000,3.058791,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
10,LTE_23010 Power,-31,16,dBm,-24.700275,3.064677,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
11,LTE_23010 Frequency,0.6985,0.6995,GHz,0.699100,3.034087,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
12,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.698024,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
13,Triangle_NFC Run_Test,PASS,PASS,,PASS,1.091380,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
14,NFC_Detect_Measurement,PASS,PASS,,PASS,1.093391,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
15,Set modem on,PASS,PASS,,PASS,1.090398,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
16,Check network connected,PASS,PASS,,PASS,1.071372,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
17,IMEI,1.00E+14,1.00E+15,,869965065811402,0.873544,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
18,ICCID,1.00E+19,1.00E+20,,89430301722235534466,0.876485,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
19,opmode_clear_forced_state,PASS,PASS,,PASS,1.081378,PASS,PASS,0,222,2023-05-03 15:40:28,2023-05-03 15:43:24,,monolith_cassette_ft,10023023
